year,River_ID,Section_ID,Cum_Distance,min_Z
2025,M,M35,12991.0,17.3
2025,M,M36,13193.0,18.98
2025,M,M37,13300.0,19.45
2025,M,M38,13450.0,16.91
2025,M,M39,13561.0,18.32
2025,M,M40,13763.0,20.4
2025,M,M41,13982.0,20.09
2025,M,M43,14104.0,21.61
2025,M,M44,14235.0,20.42
2025,M,M45,14396.0,21.58
2025,M,M46,14555.0,22.76
2025,M,M47,14790.0,21.81
2025,M,M48,14924.0,23.16
2025,M,M49,15062.0,23.11
2025,M,M50,15233.0,23.57
2025,M,M51,15435.0,25.51
2025,M,M52,15582.0,25.2
2025,M,M53,15769.0,26.11
2025,M,M54,15901.0,26.62
2025,M,M55,16109.0,28.79
2025,M,M56,16359.0,28.79
2025,M,M57,16473.0,28.62
2025,M,M58,16671.0,29.62
2025,M,M59,16877.0,31.53
2025,M,M60,17057.0,31.35
2025,M,M61,17216.0,33.34
2025,M,M62,17332.0,32.92
2025,M,M63,17513.0,33.72
2025,M,M64,17816.0,35.01
2025,M,M65,18003.0,36.62
