year,River_ID,Section_ID,Cum_Distance,min_Z
2019,TE,TE11,7285.0,-8.24
2019,TE,TE12,7934.0,-14.61
2019,TE,TE13,8835.0,-11.46
2019,TE,TE14,9665.0,-5.2
2019,TE,TE15,10278.0,-7.1
2019,TE,TE16,11107.0,-7.56
2019,TE,TE17,11612.0,-7.37
2019,TE,TE18,12298.0,-7.52
2019,TE,TE19,12694.0,-9.6
2019,TE,TE20,13488.0,-6.77
2019,TE,TE20.A,13920.0,-9.96
2019,TE,TE21,14065.0,-13.85
2019,TE,TE22,14786.0,-9.24
2019,TE,TE22.A,14822.0,-8.43
2019,TE,TE23,15327.0,-9.87
2019,TE,TE24,16048.0,-9.4
2019,TE,TE24.A,16481.0,-9.19
2019,TE,TE25,16625.0,-7.42
2019,TE,TE26,17202.0,-3.8
2019,TE,TE27,17815.0,-4.72
2019,TE,TE27.A,17923.0,-5.62
2019,TE,TE28,18464.0,-4.85
2019,TE,TE28.A,18717.0,-10.94
2019,TE,TE29,18933.0,-3.15
2019,TE,TE29.1,19186.0,-3.52
2019,TE,TE30,19654.0,-4.64
2019,TE,TE31,19871.0,-5.39
2019,TE,TE32,20664.0,-2.21
2019,TE,TE33,21133.0,-3.59
2019,TE,TE34,21710.0,-2.53
2019,TE,TE35,22395.0,-7.07
2019,TE,TE35.A,22485.0,-5.01
2019,TE,TE36,22900.0,-5.64
2019,TE,TE36.A,23297.0,-5.99
2019,TE,TE37,23766.0,-3.21
2019,TE,TE38,24559.0,-4.35
2019,TE,TE39,25370.0,-3.15
2019,TE,TE40,25966.0,-6.15
2019,TE,TE41,26723.0,-1.91
2019,TE,TE41.A,26759.0,-4.43
2019,TE,TE42,27264.0,-3.94
2019,TE,TE43,27624.0,-6.15
2019,TE,TE43.A,27805.0,-4.61
2019,TE,TE44,27985.0,-6.09
2019,TE,TE45,28670.0,-5.18
2019,TE,TE46,29247.0,-2.71
2019,TE,TE47,29788.0,-6.77
2019,TE,TE47.A,29824.0,-6.45
2019,TE,TE48,30365.0,-1.67
2019,TE,TE49,30870.0,0.67
2019,TE,TE50,31447.0,2.35
2019,TE,TE51,32168.0,5.45
2019,TE,TE52,33395.0,7.75
2019,TE,TE53,33755.0,9.9
2019,TE,TE53.A,34116.0,9.7
2019,TE,TE54,34440.0,9.32
2019,TE,TE55,35017.0,10.92
2019,TE,TE56,35558.0,9.72
2019,TE,TE57,36135.0,14.48
2019,TE,TE58,36712.0,16.2
2019,TE,TE59,36965.0,15.99
2019,TE,TE60,37217.0,21.24
2019,TE,TE61,37794.0,21.84
2019,TE,TE62,38335.0,21.64
2019,TE,TE62.A,39020.0,30.19
2019,TE,TE63,39165.0,28.45
2019,TE,TE64,39886.0,28.25
2019,TE,TE64.A,40210.0,31.45
2019,TE,TE65,40643.0,36.33
2019,TE,TE66,41401.0,44.17
2019,TE,TE67,41869.0,45.63
2019,TE,TE68,42230.0,45.36
2019,TE,TE69,42951.0,46.7
2019,TE,TE70,43492.0,49.02
2019,TE,TE71,43997.0,47.47
2019,TE,TE72,44538.0,50.75
2019,TE,TE73,45259.0,50.2
2019,TE,TE74,45836.0,53.19
2019,TE,TE75,46522.0,59.16
2019,TE,TE76,47135.0,61.17
2019,TE,TE77,47640.0,59.93
2019,TE,TE78,48361.0,63.65
2019,TE,TE78.A,48541.0,74.47
2019,TE,TE79,49046.0,71.98
2019,TE,TE80,49659.0,76.88
2019,TE,TE80.A,50164.0,80.24
2019,TE,TE81,50344.0,82.11
2019,TE,TE82,51066.0,85.26
2019,TE,TE83,51877.0,88.53
2019,TE,TE84,52328.0,90.25
2019,TE,TE85,52977.0,94.23
2019,TE,TE86,53554.0,95.47
2019,TE,TE87,54167.0,102.38
2019,TE,TE88,54672.0,107.08
2019,TE,TE89,55105.0,108.73
2019,TE,TE90,55646.0,111.3
2019,TE,TE90.A,56475.0,121.15
2020,TE,TE00,0.0,-7.89
2020,TE,TE01,541.0,-5.73
2020,TE,TE02,1118.0,-6.16
2020,TE,TE03,1803.0,-8.62
2020,TE,TE04,2524.0,-7.09
2020,TE,TE05,3246.0,-5.27
2020,TE,TE06,4292.0,-6.39
2020,TE,TE07,4760.0,-5.38
2020,TE,TE08,5283.0,-5.79
2020,TE,TE09,6059.0,-7.51
2020,TE,TE10,6672.0,-6.9
2020,TE,TE10.A,6960.0,-10.89
2020,TE,TE11,7285.0,-8.24
2020,TE,TE12,7934.0,-14.61
2020,TE,TE13,8835.0,-11.46
2020,TE,TE14,9665.0,-5.2
2020,TE,TE15,10278.0,-7.1
2020,TE,TE16,11107.0,-7.56
2020,TE,TE17,11612.0,-7.37
2020,TE,TE18,12298.0,-7.52
2020,TE,TE19,12694.0,-9.6
2020,TE,TE20,13488.0,-6.77
2020,TE,TE20.A,13920.0,-9.96
2020,TE,TE21,14065.0,-13.85
2020,TE,TE22,14786.0,-9.24
2020,TE,TE22.A,14822.0,-8.43
2020,TE,TE23,15327.0,-9.87
2020,TE,TE24,16048.0,-9.4
2020,TE,TE24.A,16481.0,-9.19
2020,TE,TE25,16625.0,-7.42
2020,TE,TE26,17202.0,-3.8
2020,TE,TE27,17815.0,-4.72
2020,TE,TE27.A,17923.0,-5.62
2020,TE,TE28,18464.0,-4.85
2020,TE,TE28.A,18717.0,-10.94
2020,TE,TE29,18933.0,-3.15
2020,TE,TE29.1,19186.0,-3.52
2020,TE,TE30,19654.0,-4.64
2020,TE,TE31,19871.0,-5.39
2020,TE,TE32,20664.0,-2.21
2020,TE,TE33,21133.0,-3.59
2020,TE,TE34,21710.0,-2.53
2020,TE,TE35,22395.0,-7.07
2020,TE,TE35.A,22485.0,-5.01
2020,TE,TE36,22900.0,-5.64
2020,TE,TE36.A,23297.0,-5.99
2020,TE,TE37,23766.0,-3.21
2020,TE,TE38,24559.0,-4.35
2020,TE,TE39,25370.0,-3.15
2020,TE,TE40,25966.0,-6.15
2020,TE,TE41,26723.0,-1.91
2020,TE,TE41.A,26759.0,-4.43
2020,TE,TE42,27264.0,-3.94
2020,TE,TE43,27624.0,-6.15
2020,TE,TE43.A,27805.0,-4.61
2020,TE,TE44,27985.0,-6.09
2020,TE,TE45,28670.0,-5.18
2020,TE,TE46,29247.0,-2.71
2020,TE,TE47,29788.0,-6.77
2020,TE,TE47.A,29824.0,-6.45
2020,TE,TE48,30365.0,-1.67
2020,TE,TE49,30870.0,0.67
2020,TE,TE50,31447.0,2.35
2020,TE,TE51,32168.0,5.45
2020,TE,TE52,33395.0,7.75
2020,TE,TE53,33755.0,9.9
2020,TE,TE53.A,34116.0,9.7
2020,TE,TE54,34440.0,9.32
2020,TE,TE55,35017.0,10.92
2020,TE,TE56,35558.0,9.72
2020,TE,TE57,36135.0,14.48
2020,TE,TE58,36712.0,16.2
2020,TE,TE59,36965.0,15.99
2020,TE,TE60,37217.0,21.24
2020,TE,TE61,37794.0,21.84
2020,TE,TE62,38335.0,21.64
2020,TE,TE62.A,39020.0,30.19
2020,TE,TE63,39165.0,28.45
2020,TE,TE64,39886.0,28.25
2020,TE,TE64.A,40210.0,31.45
2020,TE,TE65,40643.0,36.33
2020,TE,TE66,41401.0,44.17
2020,TE,TE67,41869.0,45.63
2020,TE,TE68,42230.0,45.36
2020,TE,TE69,42951.0,46.7
2020,TE,TE70,43492.0,49.02
2020,TE,TE71,43997.0,47.47
2020,TE,TE72,44538.0,50.75
2020,TE,TE73,45259.0,50.2
2020,TE,TE74,45836.0,53.19
2020,TE,TE75,46522.0,59.16
2020,TE,TE76,47135.0,61.17
2020,TE,TE77,47640.0,59.93
2020,TE,TE78,48361.0,63.65
2020,TE,TE78.A,48541.0,74.47
2020,TE,TE79,49046.0,71.98
2020,TE,TE80,49659.0,76.88
2020,TE,TE80.A,50164.0,80.24
2020,TE,TE81,50344.0,82.11
2020,TE,TE82,51066.0,85.26
2020,TE,TE83,51877.0,88.53
2020,TE,TE84,52328.0,90.25
2020,TE,TE85,52977.0,94.23
2020,TE,TE86,53554.0,95.47
2020,TE,TE87,54167.0,102.38
2020,TE,TE88,54672.0,107.08
2020,TE,TE89,55105.0,108.73
2020,TE,TE90,55646.0,111.3
2020,TE,TE90.A,56475.0,121.15
2021,TE,TE00,0.0,-7.9
2021,TE,TE01,541.0,-5.88
2021,TE,TE02,1118.0,-6.69
2021,TE,TE03,1803.0,-8.85
2021,TE,TE04,2524.0,-7.03
2021,TE,TE05,3246.0,-5.31
2021,TE,TE06,4292.0,-5.1
2021,TE,TE07,4760.0,-5.07
2021,TE,TE08,5283.0,-5.59
2021,TE,TE09,6059.0,-7.25
2021,TE,TE10,6672.0,-6.15
2021,TE,TE10.A,6960.0,-9.16
2021,TE,TE11,7285.0,-6.87
2021,TE,TE12,7934.0,-11.55
2021,TE,TE13,8835.0,-8.84
2021,TE,TE14,9665.0,-5.25
2021,TE,TE15,10278.0,-6.64
2021,TE,TE16,11107.0,-6.98
2021,TE,TE17,11612.0,-7.02
2021,TE,TE18,12298.0,-6.74
2021,TE,TE19,12694.0,-8.24
2021,TE,TE20,13488.0,-6.4
2021,TE,TE20.A,13920.0,-8.97
2021,TE,TE21,14065.0,-17.02
2021,TE,TE22,14786.0,-8.51
2021,TE,TE22.A,14822.0,-7.53
2021,TE,TE23,15327.0,-9.05
2021,TE,TE24,16048.0,-7.81
2021,TE,TE24.A,16481.0,-9.19
2021,TE,TE25,16625.0,-7.06
2021,TE,TE26,17202.0,-3.66
2021,TE,TE27,17815.0,-4.16
2021,TE,TE27.A,17923.0,-5.25
2021,TE,TE28,18464.0,-4.63
2021,TE,TE28.A,18717.0,-10.76
2021,TE,TE29,18933.0,-2.94
2021,TE,TE29.1,19186.0,-3.29
2021,TE,TE30,19654.0,-4.48
2021,TE,TE31,19871.0,-4.93
2021,TE,TE32,20664.0,-2.32
2021,TE,TE33,21133.0,-4.27
2021,TE,TE34,21710.0,-2.89
2021,TE,TE35,22395.0,-5.38
2021,TE,TE35.A,22485.0,-3.9
2021,TE,TE36,22900.0,-4.71
2021,TE,TE36.A,23297.0,-5.88
2021,TE,TE37,23766.0,-3.19
2021,TE,TE38,24559.0,-3.43
2021,TE,TE39,25370.0,-3.32
2021,TE,TE40,25966.0,-5.69
2021,TE,TE41,26723.0,-1.7
2021,TE,TE41.A,26759.0,-4.49
2021,TE,TE42,27264.0,-4.34
2021,TE,TE43,27624.0,-6.33
2021,TE,TE43.A,27805.0,-4.6
2021,TE,TE44,27985.0,-6.0
2021,TE,TE45,28670.0,-4.45
2021,TE,TE46,29247.0,-2.23
2021,TE,TE47,29788.0,-7.17
2021,TE,TE47.A,29824.0,-6.98
2021,TE,TE48,30365.0,-1.38
2021,TE,TE49,30870.0,0.57
2021,TE,TE50,31447.0,2.38
2021,TE,TE51,32168.0,5.54
2021,TE,TE52,33395.0,7.79
2021,TE,TE53,33755.0,9.94
2021,TE,TE53.A,34116.0,9.74
2021,TE,TE54,34440.0,9.36
2021,TE,TE55,35017.0,10.96
2021,TE,TE56,35558.0,9.77
2021,TE,TE57,36135.0,14.44
2021,TE,TE58,36712.0,16.24
2021,TE,TE59,36965.0,16.03
2021,TE,TE60,37217.0,21.3
2021,TE,TE61,37794.0,21.89
2021,TE,TE62,38335.0,21.9
2021,TE,TE62.A,39020.0,30.23
2021,TE,TE63,39165.0,28.49
2021,TE,TE64,39886.0,28.29
2021,TE,TE64.A,40210.0,31.49
2021,TE,TE65,40643.0,36.37
2021,TE,TE66,41401.0,44.55
2021,TE,TE67,41869.0,45.34
2021,TE,TE68,42230.0,45.3
2021,TE,TE69,42951.0,46.85
2021,TE,TE70,43492.0,49.06
2021,TE,TE71,43997.0,47.52
2021,TE,TE72,44538.0,50.79
2021,TE,TE73,45259.0,50.24
2021,TE,TE74,45836.0,52.31
2021,TE,TE75,46522.0,59.21
2021,TE,TE76,47135.0,61.23
2021,TE,TE77,47640.0,59.97
2021,TE,TE78,48361.0,63.7
2021,TE,TE78.A,48541.0,74.5
2021,TE,TE79,49046.0,72.02
2021,TE,TE80,49659.0,76.93
2021,TE,TE80.A,50164.0,80.29
2021,TE,TE81,50344.0,82.07
2021,TE,TE82,51066.0,85.3
2021,TE,TE83,51877.0,88.58
2021,TE,TE84,52328.0,90.29
2021,TE,TE85,52977.0,94.27
2021,TE,TE86,53554.0,95.52
2021,TE,TE87,54167.0,102.43
2021,TE,TE88,54672.0,107.13
2021,TE,TE89,55105.0,108.77
2021,TE,TE90,55646.0,111.34
2021,TE,TE90.A,56475.0,121.19
2022,TE,TE00,0.0,-7.99
2022,TE,TE01,541.0,-5.75
2022,TE,TE02,1118.0,-6.52
2022,TE,TE03,1803.0,-8.65
2022,TE,TE04,2524.0,-7.1
2022,TE,TE05,3246.0,-5.33
2022,TE,TE06,4292.0,-4.84
2022,TE,TE07,4760.0,-5.02
2022,TE,TE08,5283.0,-5.28
2022,TE,TE09,6059.0,-7.32
2022,TE,TE10,6672.0,-6.2
2022,TE,TE10.A,6960.0,-9.54
2022,TE,TE11,7285.0,-6.83
2022,TE,TE12,7934.0,-11.34
2022,TE,TE13,8835.0,-8.96
2022,TE,TE14,9665.0,-4.9
2022,TE,TE15,10278.0,-6.82
2022,TE,TE16,11107.0,-6.82
2022,TE,TE17,11612.0,-6.9
2022,TE,TE18,12298.0,-6.95
2022,TE,TE19,12694.0,-8.25
2022,TE,TE20,13488.0,-6.09
2022,TE,TE20.A,13920.0,-9.78
2022,TE,TE21,14065.0,-14.85
2022,TE,TE22,14786.0,-8.42
2022,TE,TE22.A,14822.0,-8.55
2022,TE,TE23,15327.0,-9.24
2022,TE,TE24,16048.0,-7.85
2022,TE,TE24.A,16481.0,-9.41
2022,TE,TE25,16625.0,-7.26
2022,TE,TE26,17202.0,-3.61
2022,TE,TE27,17815.0,-4.21
2022,TE,TE27.A,17923.0,-4.85
2022,TE,TE28,18464.0,-5.05
2022,TE,TE28.A,18717.0,-9.31
2022,TE,TE29,18933.0,-2.79
2022,TE,TE29.1,19186.0,-3.47
2022,TE,TE30,19654.0,-4.37
2022,TE,TE31,19871.0,-4.88
2022,TE,TE32,20664.0,-2.29
2022,TE,TE33,21133.0,-3.56
2022,TE,TE34,21710.0,-2.77
2022,TE,TE35,22395.0,-3.53
2022,TE,TE35.A,22485.0,-4.89
2022,TE,TE36,22900.0,-4.77
2022,TE,TE36.A,23297.0,-5.83
2022,TE,TE37,23766.0,-2.91
2022,TE,TE38,24559.0,-3.68
2022,TE,TE39,25370.0,-3.71
2022,TE,TE40,25966.0,-5.94
2022,TE,TE41,26723.0,-1.56
2022,TE,TE41.A,26759.0,-2.57
2022,TE,TE42,27264.0,-3.65
2022,TE,TE43,27624.0,-6.33
2022,TE,TE43.A,27805.0,-4.11
2022,TE,TE44,27985.0,-5.64
2022,TE,TE45,28670.0,-4.57
2022,TE,TE46,29247.0,-2.02
2022,TE,TE47,29788.0,-6.11
2022,TE,TE47.A,29824.0,-6.77
2022,TE,TE48,30365.0,-1.62
2022,TE,TE49,30870.0,1.06
2022,TE,TE50,31447.0,2.93
2022,TE,TE51,32168.0,4.22
2022,TE,TE52,33395.0,6.47
2022,TE,TE53,33755.0,9.14
2022,TE,TE53.A,34116.0,9.44
2022,TE,TE54,34440.0,11.68
2022,TE,TE55,35017.0,11.6
2022,TE,TE56,35558.0,9.26
2022,TE,TE57,36135.0,14.46
2022,TE,TE58,36712.0,15.73
2022,TE,TE59,36965.0,17.05
2022,TE,TE60,37217.0,22.15
2022,TE,TE61,37794.0,21.02
2022,TE,TE62,38335.0,21.52
2022,TE,TE62.A,39020.0,29.25
2022,TE,TE63,39165.0,28.21
2022,TE,TE64,39886.0,28.35
2022,TE,TE64.A,40210.0,30.82
2022,TE,TE65,40643.0,36.23
2022,TE,TE66,41401.0,44.55
2022,TE,TE67,41869.0,45.34
2022,TE,TE68,42230.0,45.3
2022,TE,TE69,42951.0,46.85
2022,TE,TE70,43492.0,49.06
2022,TE,TE71,43997.0,47.52
2022,TE,TE72,44538.0,50.79
2022,TE,TE73,45259.0,50.24
2022,TE,TE74,45836.0,52.31
2022,TE,TE75,46522.0,59.21
2022,TE,TE76,47135.0,61.19
2022,TE,TE77,47640.0,59.23
2022,TE,TE78,48361.0,63.72
2022,TE,TE78.A,48541.0,74.03
2022,TE,TE79,49046.0,71.84
2022,TE,TE80,49659.0,76.81
2022,TE,TE80.A,50164.0,80.36
2022,TE,TE81,50344.0,82.07
2022,TE,TE82,51066.0,85.3
2022,TE,TE83,51877.0,88.58
2022,TE,TE84,52328.0,90.29
2022,TE,TE85,52977.0,94.27
2022,TE,TE86,53554.0,95.52
2022,TE,TE87,54167.0,102.43
2022,TE,TE88,54672.0,107.13
2022,TE,TE89,55105.0,108.77
2022,TE,TE90,55646.0,111.34
2022,TE,TE90.A,56475.0,121.19
2023,TE,TE00,0.0,-8.12
2023,TE,TE01,541.0,-5.88
2023,TE,TE02,1118.0,-6.68
2023,TE,TE03,1803.0,-8.84
2023,TE,TE04,2524.0,-7.88
2023,TE,TE05,3246.0,-6.01
2023,TE,TE06,4292.0,-5.35
2023,TE,TE07,4760.0,-5.37
2023,TE,TE08,5283.0,-5.41
2023,TE,TE09,6059.0,-7.28
2023,TE,TE10,6672.0,-6.36
2023,TE,TE10.A,6960.0,-9.92
2023,TE,TE11,7285.0,-6.44
2023,TE,TE12,7934.0,-10.8
2023,TE,TE13,8835.0,-8.86
2023,TE,TE14,9665.0,-5.27
2023,TE,TE15,10278.0,-6.41
2023,TE,TE16,11107.0,-7.24
2023,TE,TE17,11612.0,-7.25
2023,TE,TE18,12298.0,-6.8
2023,TE,TE19,12694.0,-8.59
2023,TE,TE20,13488.0,-6.3
2023,TE,TE20.A,13920.0,-9.94
2023,TE,TE21,14065.0,-16.83
2023,TE,TE22,14786.0,-8.51
2023,TE,TE22.A,14822.0,-8.44
2023,TE,TE23,15327.0,-9.44
2023,TE,TE24,16048.0,-8.19
2023,TE,TE24.A,16481.0,-9.06
2023,TE,TE25,16625.0,-7.1
2023,TE,TE26,17202.0,-3.73
2023,TE,TE27,17815.0,-4.45
2023,TE,TE27.A,17923.0,-4.42
2023,TE,TE28,18464.0,-4.31
2023,TE,TE28.A,18717.0,-9.19
2023,TE,TE29,18933.0,-2.82
2023,TE,TE29.1,19186.0,-3.53
2023,TE,TE30,19654.0,-4.65
2023,TE,TE31,19871.0,-4.94
2023,TE,TE32,20664.0,-3.05
2023,TE,TE33,21133.0,-3.92
2023,TE,TE34,21710.0,-2.76
2023,TE,TE35,22395.0,-3.6
2023,TE,TE35.A,22485.0,-5.09
2023,TE,TE36,22900.0,-4.28
2023,TE,TE36.A,23297.0,-5.35
2023,TE,TE37,23766.0,-3.07
2023,TE,TE38,24559.0,-4.04
2023,TE,TE39,25370.0,-3.66
2023,TE,TE40,25966.0,-6.24
2023,TE,TE41,26723.0,-1.95
2023,TE,TE41.A,26759.0,-2.57
2023,TE,TE42,27264.0,-3.81
2023,TE,TE43,27624.0,-6.71
2023,TE,TE43.A,27805.0,-4.94
2023,TE,TE44,27985.0,-5.61
2023,TE,TE45,28670.0,-4.42
2023,TE,TE46,29247.0,-2.52
2023,TE,TE47,29788.0,-6.07
2023,TE,TE47.A,29824.0,-6.58
2023,TE,TE48,30365.0,-1.23
2023,TE,TE49,30870.0,0.2
2023,TE,TE50,31447.0,2.21
2023,TE,TE51,32168.0,5.39
2023,TE,TE52,33395.0,7.17
2023,TE,TE53,33755.0,9.77
2023,TE,TE53.A,34116.0,10.02
2023,TE,TE54,34440.0,11.83
2023,TE,TE55,35017.0,11.17
2023,TE,TE56,35558.0,9.7
2023,TE,TE57,36135.0,14.57
2023,TE,TE58,36712.0,15.82
2023,TE,TE59,36965.0,15.92
2023,TE,TE60,37217.0,19.73
2023,TE,TE61,37794.0,21.77
2023,TE,TE62,38335.0,22.04
2023,TE,TE62.A,39020.0,27.82
2023,TE,TE63,39165.0,28.17
2023,TE,TE64,39886.0,28.88
2023,TE,TE64.A,40210.0,30.82
2023,TE,TE65,40643.0,36.07
2023,TE,TE66,41401.0,43.47
2023,TE,TE67,41869.0,44.55
2023,TE,TE68,42230.0,44.89
2023,TE,TE69,42951.0,47.69
2023,TE,TE70,43492.0,46.67
2023,TE,TE71,43997.0,47.38
2023,TE,TE72,44538.0,50.75
2023,TE,TE73,45259.0,50.45
2023,TE,TE74,45836.0,53.41
2023,TE,TE75,46522.0,59.2
2023,TE,TE76,47135.0,61.04
2023,TE,TE77,47640.0,60.02
2023,TE,TE78,48361.0,63.62
2023,TE,TE78.A,48541.0,74.93
2023,TE,TE79,49046.0,72.05
2023,TE,TE80,49659.0,77.15
2023,TE,TE80.A,50164.0,80.54
2023,TE,TE81,50344.0,82.25
2023,TE,TE82,51066.0,85.4
2023,TE,TE83,51877.0,88.84
2023,TE,TE84,52328.0,90.43
2023,TE,TE85,52977.0,94.24
2023,TE,TE86,53554.0,95.55
2023,TE,TE87,54167.0,102.53
2023,TE,TE88,54672.0,107.19
2023,TE,TE89,55105.0,108.7
2023,TE,TE90,55646.0,111.4
2023,TE,TE90.A,56475.0,121.27
2024,TE,TE00,0.0,-7.97
2024,TE,TE01,541.0,-5.96
2024,TE,TE02,1118.0,-6.76
2024,TE,TE03,1803.0,-8.91
2024,TE,TE04,2524.0,-7.59
2024,TE,TE05,3246.0,-6.01
2024,TE,TE06,4292.0,-5.48
2024,TE,TE07,4760.0,-5.31
2024,TE,TE08,5283.0,-5.4
2024,TE,TE09,6059.0,-7.42
2024,TE,TE10,6672.0,-6.7
2024,TE,TE10.A,6960.0,-8.93
2024,TE,TE11,7285.0,-6.67
2024,TE,TE12,7934.0,-10.98
2024,TE,TE13,8835.0,-8.93
2024,TE,TE14,9665.0,-5.33
2024,TE,TE15,10278.0,-6.5
2024,TE,TE16,11107.0,-7.31
2024,TE,TE17,11612.0,-7.43
2024,TE,TE18,12298.0,-6.88
2024,TE,TE19,12694.0,-8.74
2024,TE,TE20,13488.0,-6.36
2024,TE,TE20.A,13920.0,-9.87
2024,TE,TE21,14065.0,-16.84
2024,TE,TE22,14786.0,-8.4
2024,TE,TE22.A,14822.0,-8.29
2024,TE,TE23,15327.0,-9.55
2024,TE,TE24,16048.0,-8.32
2024,TE,TE24.A,16481.0,-9.18
2024,TE,TE25,16625.0,-7.11
2024,TE,TE26,17202.0,-3.73
2024,TE,TE27,17815.0,-4.56
2024,TE,TE27.A,17923.0,-4.55
2024,TE,TE28,18464.0,-4.33
2024,TE,TE28.A,18717.0,-9.28
2024,TE,TE29,18933.0,-2.98
2024,TE,TE29.1,19186.0,-3.69
2024,TE,TE30,19654.0,-4.82
2024,TE,TE31,19871.0,-5.23
2024,TE,TE32,20664.0,-3.16
2024,TE,TE33,21133.0,-3.81
2024,TE,TE34,21710.0,-2.72
2024,TE,TE35,22395.0,-3.44
2024,TE,TE35.A,22485.0,-5.18
2024,TE,TE36,22900.0,-4.6
2024,TE,TE36.A,23297.0,-5.54
2024,TE,TE37,23766.0,-2.8
2024,TE,TE38,24559.0,-4.25
2024,TE,TE39,25370.0,-4.06
2024,TE,TE40,25966.0,-5.85
2024,TE,TE41,26723.0,-2.0
2024,TE,TE41.A,26759.0,-2.28
2024,TE,TE42,27264.0,-3.94
2024,TE,TE43,27624.0,-5.42
2024,TE,TE43.A,27805.0,-3.85
2024,TE,TE44,27985.0,-4.78
2024,TE,TE45,28670.0,-4.55
2024,TE,TE46,29247.0,-3.49
2024,TE,TE47,29788.0,-7.41
2024,TE,TE47.A,29824.0,-6.3
2024,TE,TE48,30365.0,-1.57
2024,TE,TE49,30870.0,0.29
2024,TE,TE50,31447.0,2.27
2024,TE,TE51,32168.0,4.02
2024,TE,TE52,33395.0,7.14
2024,TE,TE53,33755.0,9.82
2024,TE,TE53.A,34116.0,10.18
2024,TE,TE54,34440.0,12.02
2024,TE,TE55,35017.0,11.01
2024,TE,TE56,35558.0,9.53
2024,TE,TE57,36135.0,14.59
2024,TE,TE58,36712.0,15.81
2024,TE,TE59,36965.0,15.92
2024,TE,TE60,37217.0,19.73
2024,TE,TE61,37794.0,21.67
2024,TE,TE62,38335.0,22.37
2024,TE,TE62.A,39020.0,27.91
2024,TE,TE63,39165.0,28.25
2024,TE,TE64,39886.0,28.71
2024,TE,TE64.A,40210.0,31.65
2024,TE,TE65,40643.0,36.06
2024,TE,TE66,41401.0,43.42
2024,TE,TE67,41869.0,44.46
2024,TE,TE68,42230.0,44.77
2024,TE,TE69,42951.0,47.64
2024,TE,TE70,43492.0,46.62
2024,TE,TE71,43997.0,47.3
2024,TE,TE72,44538.0,50.83
2024,TE,TE73,45259.0,50.52
2024,TE,TE74,45836.0,53.42
2024,TE,TE75,46522.0,59.06
2024,TE,TE76,47135.0,61.13
2024,TE,TE77,47640.0,60.21
2024,TE,TE78,48361.0,63.68
2024,TE,TE78.A,48541.0,74.88
2024,TE,TE79,49046.0,72.01
2024,TE,TE80,49659.0,77.06
2024,TE,TE80.A,50164.0,80.67
2024,TE,TE81,50344.0,82.22
2024,TE,TE82,51066.0,85.37
2024,TE,TE83,51877.0,88.86
2024,TE,TE84,52328.0,90.48
2024,TE,TE85,52977.0,94.28
2024,TE,TE86,53554.0,95.58
2024,TE,TE87,54167.0,103.2
2024,TE,TE88,54672.0,107.19
2024,TE,TE89,55105.0,108.72
2024,TE,TE90,55646.0,112.13
2024,TE,TE90.A,56475.0,121.17
2025,TE,TE00,0.0,-8.49
2025,TE,TE01,541.0,-6.31
2025,TE,TE02,1118.0,-7.19
2025,TE,TE03,1803.0,-9.52
2025,TE,TE04,2524.0,-7.85
2025,TE,TE05,3246.0,-6.01
2025,TE,TE06,4292.0,-5.38
2025,TE,TE07,4760.0,-5.29
2025,TE,TE08,5283.0,-5.82
2025,TE,TE09,6059.0,-7.57
2025,TE,TE10,6672.0,-6.1
2025,TE,TE10.A,6960.0,-9.82
2025,TE,TE11,7285.0,-6.71
2025,TE,TE12,7934.0,-10.72
2025,TE,TE13,8835.0,-8.02
2025,TE,TE14,9665.0,-5.06
2025,TE,TE15,10278.0,-6.08
2025,TE,TE16,11107.0,-7.62
2025,TE,TE17,11612.0,-7.33
2025,TE,TE18,12298.0,-6.88
2025,TE,TE19,12694.0,-8.38
2025,TE,TE20,13488.0,-5.98
2025,TE,TE20.A,13920.0,-9.13
2025,TE,TE21,14065.0,-13.69
2025,TE,TE22,14786.0,-7.81
2025,TE,TE22.A,14822.0,-9.27
2025,TE,TE23,15327.0,-9.2
2025,TE,TE24,16048.0,-8.11
2025,TE,TE24.A,16481.0,-9.27
2025,TE,TE25,16625.0,-6.68
2025,TE,TE26,17202.0,-3.68
2025,TE,TE27,17815.0,-4.52
2025,TE,TE27.A,17923.0,-4.78
2025,TE,TE28,18464.0,-4.76
2025,TE,TE28.A,18717.0,-9.35
2025,TE,TE29,18933.0,-3.09
2025,TE,TE29.1,19186.0,-3.74
2025,TE,TE30,19654.0,-4.32
2025,TE,TE31,19871.0,-4.85
2025,TE,TE32,20664.0,-2.5
2025,TE,TE33,21133.0,-3.35
2025,TE,TE34,21710.0,-2.6
2025,TE,TE35,22395.0,-2.73
2025,TE,TE35.A,22485.0,-3.53
2025,TE,TE36,22900.0,-3.89
2025,TE,TE36.A,23297.0,-5.74
2025,TE,TE37,23766.0,-2.24
2025,TE,TE38,24559.0,-4.61
2025,TE,TE39,25370.0,-4.66
2025,TE,TE40,25966.0,-6.46
2025,TE,TE41,26723.0,-3.09
2025,TE,TE41.A,26759.0,-4.01
2025,TE,TE42,27264.0,-4.58
2025,TE,TE43,27624.0,-4.87
2025,TE,TE43.A,27805.0,-4.29
2025,TE,TE44,27985.0,-4.93
2025,TE,TE45,28670.0,-3.9
2025,TE,TE46,29247.0,-1.81
2025,TE,TE47,29788.0,-6.86
